,Cash,Portfolio_value,AAPL,JNJ,SPY,Daily_Return,Rolling_Max,Drawdown
2020-09-10,10933.60466003418,10933.60466003418,0.0,0.0,0.0,-0.004971057122560407,11347.473373413086,-0.03647232293565832
2020-09-11,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-14,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-15,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-16,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-17,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-18,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-21,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-22,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-23,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-24,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-25,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-28,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-29,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-09-30,10933.60466003418,10933.60466003418,0.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-10-01,9798.667602539062,10933.60466003418,10.0,0.0,0.0,0.0,11347.473373413086,-0.03647232293565832
2020-10-02,5435.571212768555,10896.968460083008,10.0,10.0,10.0,-0.0033507887920155577,11347.473373413086,-0.03970090067676233
2020-10-05,5435.571212768555,11002.959365844727,10.0,10.0,10.0,0.009726641510432676,11347.473373413086,-0.03036041559485384
2020-10-06,5435.571212768555,10908.63296508789,10.0,10.0,10.0,-0.008572820967570172,11347.473373413086,-0.03867296215502827
2020-10-07,5435.571212768555,10995.439834594727,10.0,10.0,10.0,0.007957630418463424,11347.473373413086,-0.031023076876581818
2020-10-08,5435.571212768555,11031.144790649414,10.0,10.0,10.0,0.003247251277966212,11347.473373413086,-0.0278765653246496
2020-10-09,5435.571212768555,11097.036895751953,10.0,10.0,10.0,0.005973278961798556,11347.473373413086,-0.02206980086403205
2020-10-12,5435.571212768555,11228.603057861328,10.0,10.0,10.0,0.01185597230552049,11347.473373413086,-0.01047548750634381
2020-10-13,5435.571212768555,11145.17204284668,10.0,10.0,10.0,-0.007430222137582598,11347.473373413086,-0.01782787444475476
2020-10-14,5435.571212768555,11123.356857299805,10.0,10.0,10.0,-0.0019573664240452038,11347.473373413086,-0.019750345185949675
2020-10-15,5435.571212768555,11106.855239868164,10.0,10.0,10.0,-0.0014835105663998371,11347.473373413086,-0.021204555906576137
2020-10-16,5435.571212768555,11096.321182250977,10.0,10.0,10.0,-0.000948428460593953,11347.473373413086,-0.022132873362853987
2020-10-19,6679.034805297852,10985.131378173828,10.0,0.0,10.0,-0.010020420484493697,11347.473373413086,-0.031931513149721785
2020-10-20,6679.034805297852,11012.733383178711,10.0,0.0,10.0,0.002512669539822321,11347.473373413086,-0.029499076950351293
2020-10-21,6679.034805297852,11000.473327636719,10.0,0.0,10.0,-0.001113261813885269,11347.473373413086,-0.030579498568322854
2020-10-22,6679.034805297852,11007.06413269043,10.0,0.0,10.0,0.0005991383149990259,11347.473373413086,-0.029998681602569664
2020-10-23,7796.965789794922,11011.03988647461,0.0,0.0,10.0,0.0003612002016388782,11347.473373413086,-0.02964831693077455
2020-10-26,7796.965789794922,10951.643829345703,0.0,0.0,10.0,-0.005394227769700999,11347.473373413086,-0.034882614925962625
2020-10-27,10940.768280029297,10940.768280029297,0.0,0.0,0.0,-0.0009930517724895394,11347.473373413086,-0.0358410264558709
2020-10-28,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-10-29,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-10-30,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-02,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-03,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-04,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-05,10940.768280029297,10940.768280029297,0.0,0.0,0.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-06,7685.981597900391,10940.768280029297,0.0,0.0,10.0,0.0,11347.473373413086,-0.0358410264558709
2020-11-09,6553.662033081055,10981.66732788086,10.0,0.0,10.0,0.003738224483395447,11347.473373413086,-0.03223678377508276
2020-11-10,5276.078948974609,10973.42658996582,10.0,10.0,10.0,-0.0007504086282159594,11347.473373413086,-0.03296300164260796
2020-11-11,5276.078948974609,11028.002243041992,10.0,10.0,10.0,0.0049734376613113085,11347.473373413086,-0.02815350341509578
2020-11-12,5276.078948974609,10997.423934936523,10.0,10.0,10.0,-0.0027727876211451896,11347.473373413086,-0.03084822735047977
2020-11-13,5276.078948974609,11057.148895263672,10.0,10.0,10.0,0.005430813677866464,11347.473373413086,-0.025584944647646303
2020-11-16,5276.078948974609,11117.00813293457,10.0,10.0,10.0,0.005413623189657768,11347.473373413086,-0.02030982870763912
2020-11-17,5276.078948974609,11077.100219726562,10.0,10.0,10.0,-0.003589806963420261,11347.473373413086,-0.023826727306538793
2020-11-18,5276.078948974609,11006.4599609375,10.0,10.0,10.0,-0.006377143601469237,11347.473373413086,-0.03005192444642116
2020-11-19,5276.078948974609,11024.359130859375,10.0,10.0,10.0,0.0016262422236941187,11347.473373413086,-0.028474553931165103
2020-11-20,5276.078948974609,10982.210693359375,10.0,10.0,10.0,-0.003823209766635638,11347.473373413086,-0.03218889950511049
2020-11-23,5276.078948974609,10955.194931030273,10.0,10.0,10.0,-0.0024599566593124234,11347.473373413086,-0.034569672866729385
2020-11-24,5276.078948974609,11021.585388183594,10.0,10.0,10.0,0.0060601803592987835,11347.473373413086,-0.028718990959964844
2020-11-25,5276.078948974609,11023.102569580078,10.0,10.0,10.0,0.00013765545908772658,11347.473373413086,-0.0285852888267623
2020-11-27,6411.026992797852,11040.718841552734,0.0,10.0,10.0,0.0015981228389609914,11347.473373413086,-0.02703284879073359
2020-11-30,7666.254196166992,11031.653671264648,0.0,0.0,10.0,-0.0008210670354151794,11347.473373413086,-0.02783172004513331
2020-12-01,6471.633453369141,11068.461837768555,10.0,0.0,10.0,0.0033365955459410124,11347.473373413086,-0.0245879876923307
